load_time,1号发电单元系统状态,2号发电单元系统状态,3号发电单元系统状态,4号发电单元系统状态,1号发电单元故障等级,2号发电单元故障等级,3号发电单元故障等级,4号发电单元故障等级,1号发电单元故障码,2号发电单元故障码,3号发电单元故障码,4号发电单元故障码,系统输出总功率,系统输出总电流,系统输出总电压,系统状态,系统故障等级,1号发电单元输出功率,2号发电单元输出功率,3号发电单元输出功率,4号发电单元输出功率,1号发电单元输出电流,2号发电单元输出电流,3号发电单元输出电流,4号发电单元输出电流,1号发电单元输出电压,2号发电单元输出电压,3号发电单元输出电压,4号发电单元输出电压,氢气压力,1号DCDC状态,2号DCDC状态,3号DCDC状态,4号DCDC状态,系统启动次数,系统累计运行时间,1号发电单元启动次数,2号发电单元启动次数,3号发电单元启动次数,4号发电单元启动次数,1号发电单元累计运行时间,2号发电单元累计运行时间,3号发电单元累计运行时间,4号发电单元累计运行时间,1号发电单元输入氢气压强,2号发电单元输入氢气压强,3号发电单元输入氢气压强,4号发电单元输入氢气压强,1号发电单元输入空气压强,2号发电单元输入空气压强,3号发电单元输入空气压强,4号发电单元输入空气压强,1号发电单元空气出堆压强,2号发电单元空气出堆压强,3号发电单元空气出堆压强,4号发电单元空气出堆压强,1号发电单元空气出堆温度,2号发电单元空气出堆温度,3号发电单元空气出堆温度,4号发电单元空气出堆温度,空压机实时功率,1号发电单元内循环进堆温度,2号发电单元内循环进堆温度,3号发电单元内循环进堆温度,4号发电单元内循环进堆温度,1号发电单元内循环出堆温度,2号发电单元内循环出堆温度,3号发电单元内循环出堆温度,4号发电单元内循环出堆温度,发电单元内循环泵转速,发电单元内循环压力,外循环冷却水进水温度（总）,外循环冷却水出水温度（总）,外循环冷却水进水温度（电堆）,外循环冷却水出水温度（电堆）,外循环冷却水流量（总）,外循环冷却水流量（电堆）,外循环冷却水流量（空压机）,1号发电单元氢气出堆压强,2号发电单元氢气出堆压强,3号发电单元氢气出堆压强,4号发电单元氢气出堆压强,1号发电单元氢气入堆温度,2号发电单元氢气入堆温度,3号发电单元氢气入堆温度,4号发电单元氢气入堆温度,1号发电单元氢气出堆温度,2号发电单元氢气出堆温度,3号发电单元氢气出堆温度,4号发电单元氢气出堆温度,1号发电单元空气入堆温度,2号发电单元空气入堆温度,3号发电单元空气入堆温度,4号发电单元空气入堆温度,1号发电单元柜内氢浓度,2号发电单元柜内氢浓度,3号发电单元柜内氢浓度,4号发电单元柜内氢浓度
2024/12/24 13:40,5,5,5,5,0,0,0,0,0,0,0,0,428,679,652,0,0,106,112,104,106,168,172,167,171,631,652,622,619,0,0,0,0,0,741,24386,741,710,684,650,23982,24210,24373,24386,77,77,77,75,52,50,52,52,8,8,11,11,51,51,51,52,39,41,41,41,41,53,52,53,53,1221,90,31.6,36.7,41.2,50,77.2,61.9,15.3,210,210,210,210,55,50,55,55,0,0,0,0,39,41,40,41,0,0,0,0
2024/12/24 13:45,5,5,5,5,0,0,0,0,0,0,0,0,428,678,652,0,0,106,112,104,106,167,172,167,171,632,652,621,620,0,0,0,0,0,741,24391,741,710,684,650,23987,24215,24378,24391,77,77,77,72,52,50,52,52,8,8,11,11,51,51,51,52,39,41,41,41,41,53,52,53,53,1221,89,31.7,36.7,40.9,50.2,79.4,62.2,15.2,210,210,210,210,55,54,55,55,0,0,0,0,39,41,40,41,0,0,0,0
2024/12/24 13:50,5,5,5,5,0,0,0,0,0,0,0,0,428,678,650,0,0,106,112,104,106,167,172,168,172,631,651,620,619,0,0,0,0,0,741,24396,741,710,684,650,23992,24220,24383,24396,76,76,77,78,52,50,52,52,8,8,11,11,51,51,51,52,39,41,41,41,41,53,52,53,53,1221,90,31.6,36.7,41.4,50.2,76.8,61.6,15.2,210,210,210,210,55,53,55,55,0,0,0,0,39,41,41,41,0,0,0,0
2024/12/24 13:55,5,5,5,5,0,0,0,0,0,0,0,0,426,677,651,0,0,105,112,103,106,167,172,167,171,631,651,621,620,0,0,0,0,0,741,24401,741,710,684,650,23997,24225,24388,24401,76,76,76,75,52,50,52,52,8,8,11,11,51,51,51,52,39,41,41,41,41,53,52,53,53,1221,89,31.6,36.8,41.2,50.1,77,61.8,15.2,210,210,210,210,55,53,55,55,0,0,0,0,39,41,40,41,0,0,0,0
2024/12/24 14:00,5,5,5,5,0,0,0,0,0,0,0,0,429,679,652,0,0,106,112,104,107,167,172,167,172,632,652,621,619,0,0,0,0,0,741,24406,741,710,684,650,24002,24230,24393,24406,75,76,76,77,52,50,52,52,8,8,11,11,51,51,51,52,39,41,41,41,41,53,52,53,53,1221,88,31.6,36.9,41.2,50.1,79.1,64,15.1,210,210,210,210,55,53,55,55,0,0,0,0,39,41,40,40,0,0,0,0
2024/12/24 14:05,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,231,0,0,0,0,0,0,-1,0,-1,0,13,230,15,14,0,0,0,0,0,741,24409,741,710,684,650,24004,24233,24396,24409,6,-54,5,-8,-4,-15,-6,-7,-5,-14,-7,-7,39,39,39,39,0,34,34,34,34,34,34,34,35,0,10,31.6,31.5,32.8,34.4,79.5,64.5,15,210,210,210,210,57,58,58,58,0,0,0,0,35,36,36,36,0,0,0,0
2024/12/24 14:10,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,73,0,0,0,0,0,0,-1,0,-1,0,2,73,4,3,0,0,0,0,0,741,24409,741,710,684,650,24004,24233,24396,24409,-5,-42,-5,-14,0,-19,-1,-4,-1,-18,-3,-5,40,40,39,40,0,34,34,34,34,36,36,36,36,0,10,31.6,31.5,32.9,34.4,79.8,65.2,14.6,210,210,210,210,53,52,54,53,0,0,0,0,36,37,38,37,0,0,0,0
2024/12/24 14:15,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,34,0,0,0,0,0,0,-1,0,-1,0,1,34,3,2,0,0,0,0,0,741,24409,741,710,684,650,24004,24233,24396,24409,-6,-36,-6,-13,-1,-21,-2,-6,-1,-21,-3,-7,40,39,39,40,0,34,34,34,35,37,36,37,37,0,10,31.6,31.5,32.9,34,81.4,66.5,14.9,210,210,210,210,50,49,51,50,0,0,0,0,37,37,38,38,0,0,0,0
2024/12/24 14:20,5,5,5,5,0,0,0,0,0,0,0,0,61,74,819,0,0,14,16,15,16,18,19,18,19,819,818,816,811,0,0,0,0,0,742,24410,742,711,685,651,24006,24235,24398,24410,44,41,45,44,34,32,34,34,0,1,2,2,33,34,33,34,22,33,33,33,33,34,34,34,35,714,46,31.6,32.3,32.5,33.9,81.6,66.1,15.5,210,210,210,210,58,58,59,61,0,0,0,0,28,28,28,28,0,0,0,0
2024/12/24 14:25,5,5,5,5,0,0,0,0,0,0,0,0,431,678,655,0,0,106,113,105,107,167,172,167,172,633,655,628,623,0,0,0,0,0,742,24415,742,711,685,651,24011,24240,24403,24415,75,79,75,77,52,50,52,53,7,8,11,11,50,50,51,51,39,40,40,40,40,52,52,52,53,1203,88,31.6,36.5,40.5,50.3,80.4,64.8,15.6,210,210,210,210,51,52,52,52,0,0,0,0,38,40,40,40,0,0,0,0
2024/12/24 14:30,5,5,5,5,0,0,0,0,0,0,0,0,429,678,652,0,0,106,112,105,107,167,172,168,171,631,651,625,622,0,0,0,0,0,742,24420,742,711,685,651,24016,24245,24408,24420,77,76,77,78,52,50,52,53,7,8,11,11,50,50,51,51,39,40,40,40,40,52,52,52,53,1206,87,31.7,36.2,40.4,49.6,86.8,70.1,16.7,210,210,210,210,54,56,54,53,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 14:35,5,5,5,5,0,0,0,0,0,0,0,0,429,678,652,0,0,106,112,104,107,167,172,167,172,630,652,624,622,0,0,0,0,0,742,24425,742,711,685,651,24021,24250,24413,24425,76,77,77,76,52,51,52,52,7,8,11,11,50,50,51,51,39,40,40,40,40,52,52,52,53,1206,87,31.5,36.2,40.4,49.6,89.3,72.6,16.7,210,210,210,210,55,52,55,54,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 14:40,5,5,5,5,0,0,0,0,0,0,0,0,430,681,650,0,0,106,112,104,107,168,172,167,172,631,652,624,622,0,0,0,0,0,742,24430,742,711,685,651,24026,24255,24418,24430,77,74,77,74,52,50,52,52,7,8,11,11,50,50,51,51,39,40,40,40,40,52,52,52,53,1206,88,31.6,36.2,40.4,49.6,85.8,69,16.8,210,210,210,210,55,50,55,54,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 14:45,5,5,5,5,0,0,0,0,0,0,0,0,429,679,652,0,0,105,112,104,107,168,172,167,172,631,652,625,623,0,0,0,0,0,742,24435,742,711,685,651,24031,24260,24423,24435,74,75,76,75,52,50,52,52,7,8,11,11,50,50,51,51,39,40,40,40,40,52,52,52,53,1206,88,31.5,36,40,49.5,92,74.7,17.3,210,210,210,210,55,53,55,54,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 14:50,5,5,5,5,0,0,0,0,0,0,0,0,430,681,654,0,0,106,113,105,107,167,173,167,171,630,652,625,625,0,0,0,0,0,742,24440,742,711,685,651,24036,24265,24428,24440,75,77,76,76,52,50,52,52,7,8,11,11,51,51,51,52,39,41,41,41,41,53,52,53,53,1206,88,31.3,36.4,40.7,49.8,81.6,66,15.6,210,210,210,210,55,54,55,54,0,0,0,0,39,41,40,40,0,0,0,0
2024/12/24 14:55,5,5,5,5,0,0,0,0,0,0,0,0,430,678,653,0,0,106,113,105,107,167,172,167,172,631,654,625,623,0,0,0,0,0,742,24445,742,711,685,651,24041,24270,24433,24445,76,75,77,75,52,50,52,52,7,8,11,11,51,51,51,52,38,41,41,41,41,53,52,53,53,1206,87,31.4,36.4,40.7,50,79.8,64.2,15.6,210,210,210,210,55,53,55,54,0,0,0,0,39,41,40,41,0,0,0,0
2024/12/24 15:00,5,5,5,5,0,0,0,0,0,0,0,0,430,678,654,0,0,106,113,104,107,167,173,167,171,632,654,625,625,0,0,0,0,0,742,24450,742,711,685,651,24046,24275,24438,24450,76,76,77,76,52,50,52,52,7,8,11,11,51,51,51,52,39,41,40,40,41,53,52,52,53,1206,87,31.3,36.3,40.7,49.8,80.8,65.2,15.6,210,210,210,210,55,52,55,55,0,0,0,0,39,41,40,40,0,0,0,0
2024/12/24 15:05,5,5,5,5,0,0,0,0,0,0,0,0,429,678,654,0,0,106,112,104,107,167,172,167,171,632,653,625,623,0,0,0,0,0,742,24455,742,711,685,651,24051,24280,24443,24455,76,76,76,75,52,50,52,52,7,8,11,11,50,51,51,51,39,40,40,40,40,52,52,52,53,1206,88,31,36.2,40.5,49.6,81.4,65.9,15.5,210,210,210,210,55,50,55,55,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 15:10,5,5,5,5,0,0,0,0,0,0,0,0,432,680,653,0,0,106,113,105,108,168,172,167,173,630,653,625,623,0,0,0,0,0,742,24460,742,711,685,651,24056,24285,24448,24460,77,77,76,72,52,50,52,52,7,8,11,11,50,50,51,51,39,40,40,40,40,52,52,52,53,1206,88,31.1,36.2,40.5,49.6,82.2,66.7,15.5,210,210,210,210,55,54,55,55,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 15:15,5,5,5,5,0,0,0,0,0,0,0,0,431,678,653,0,0,106,113,105,107,168,172,167,171,632,653,625,623,0,0,0,0,0,742,24465,742,711,685,651,24061,24290,24453,24465,75,76,77,77,52,50,52,52,7,8,11,11,50,50,51,51,39,40,40,40,40,52,52,52,53,1206,87,31,36.1,40.4,49.6,81.6,66.2,15.4,210,210,210,210,55,53,55,54,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 15:20,5,5,5,5,0,0,0,0,0,0,0,0,430,680,653,0,0,106,113,104,107,168,173,167,172,632,653,625,623,0,0,0,0,0,742,24470,742,711,685,651,24066,24295,24458,24470,76,77,77,76,52,50,52,52,7,8,11,11,50,50,51,51,39,40,40,40,40,52,52,52,53,1209,88,31.1,36.2,40.5,49.7,82.5,67,15.5,210,210,210,210,55,53,55,55,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 15:25,5,5,5,5,0,0,0,0,0,0,0,0,428,678,653,0,0,106,113,104,107,167,172,167,171,632,654,624,623,0,0,0,0,0,742,24475,742,711,685,651,24071,24300,24463,24475,77,77,77,77,52,50,52,52,7,8,11,11,50,51,51,51,39,40,40,40,40,52,52,52,53,1206,87,31,36.3,40.4,49.6,81.6,66,15.6,210,210,210,210,55,50,55,55,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 15:30,5,5,5,5,0,0,0,0,0,0,0,0,428,677,652,0,0,105,112,105,107,167,171,168,172,632,653,625,623,0,0,0,0,0,742,24480,742,711,685,651,24076,24305,24468,24480,76,77,76,77,52,50,52,52,7,8,11,11,50,50,51,51,38,40,40,40,40,52,52,52,53,1206,87,30.8,36,40.3,49.6,78.9,63.3,15.6,211,211,211,211,55,54,55,54,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 15:35,5,5,5,5,0,0,0,0,0,0,0,0,430,679,653,0,0,106,113,104,107,168,172,167,172,630,653,625,623,0,0,0,0,0,742,24485,742,711,685,651,24081,24310,24473,24485,77,78,78,77,52,50,52,52,7,8,11,11,50,50,51,51,38,40,40,40,40,52,52,52,53,1209,87,30.9,36.1,40.4,49.5,77.9,62.4,15.5,210,210,210,210,55,53,55,54,0,0,0,0,38,40,40,40,0,0,0,0
2024/12/24 15:40,5,5,5,5,0,0,0,0,0,0,0,0,429,677,654,0,0,106,113,104,106,167,172,167,171,632,654,625,623,0,0,0,0,0,742,24490,742,711,685,651,24086,24315,24478,24490,75,77,77,78,52,50,52,52,7,8,11,11,50,50,51,51,39,40,40,40,40,52,51,52,53,1206,88,30.8,36,40.3,49.4,80.8,65.3,15.5,210,210,210,210,55,51,55,54,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 15:45,5,5,5,5,0,0,0,0,0,0,0,0,429,678,652,0,0,106,112,104,107,167,172,167,172,631,652,625,621,0,0,0,0,0,742,24495,742,711,685,651,24091,24320,24483,24495,77,77,76,83,52,50,52,52,7,8,11,11,50,50,51,51,39,40,40,40,40,52,51,52,52,1206,88,30.1,35.6,40.3,49.3,79.3,63.9,15.4,210,210,210,210,55,54,55,54,0,0,0,0,38,40,40,40,0,0,0,0
2024/12/24 15:50,5,5,5,5,0,0,0,0,0,0,0,0,430,677,654,0,0,106,113,104,107,167,172,167,171,632,654,625,623,0,0,0,0,0,742,24500,742,711,685,651,24096,24325,24488,24500,78,78,76,76,52,50,52,52,7,8,11,11,50,50,51,51,39,40,40,40,40,52,51,52,53,1206,88,30.9,35.9,40.2,49.7,81,65.5,15.5,210,210,210,210,55,53,55,54,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 15:55,5,5,5,5,0,0,0,0,0,0,0,0,431,678,654,0,0,106,113,105,107,167,172,167,171,632,655,625,623,0,0,0,0,0,742,24505,742,711,685,651,24101,24330,24493,24505,77,80,78,76,52,50,52,52,7,8,11,11,50,51,51,51,39,40,40,40,40,53,52,52,53,1206,88,31.2,36.2,40.5,49.7,81.7,66.2,15.5,210,210,210,210,55,51,55,55,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 16:00,5,5,5,5,0,0,0,0,0,0,0,0,429,679,653,0,0,106,113,105,107,168,172,167,172,632,653,625,623,0,0,0,0,0,742,24510,742,711,685,651,24106,24335,24498,24510,78,78,75,76,52,50,52,52,7,8,11,11,50,51,51,51,39,40,40,40,40,53,52,52,53,1206,88,31.1,36.5,40.5,49.1,81.2,65.6,15.6,210,210,210,210,55,55,55,55,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 16:05,5,5,5,5,0,0,0,0,0,0,0,0,431,679,654,0,0,106,113,105,107,168,173,167,172,630,654,624,622,0,0,0,0,0,742,24515,742,711,685,651,24111,24340,24503,24515,78,77,77,74,52,50,52,52,7,8,11,11,50,50,51,51,39,40,40,40,40,52,52,52,53,1209,87,31.1,36.1,40.4,49.7,80.3,64.8,15.5,210,210,210,210,55,54,55,55,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 16:10,5,5,5,5,0,0,0,0,0,0,0,0,430,679,654,0,0,106,113,104,107,167,173,167,172,632,654,624,623,0,0,0,0,0,742,24520,742,711,685,651,24116,24345,24508,24520,77,75,76,75,52,50,52,52,7,8,11,11,50,50,51,51,39,40,40,40,40,52,52,52,53,1206,87,31.1,36.1,40.4,49.5,82.9,67.4,15.5,210,210,210,210,55,51,55,55,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 16:15,5,5,5,5,0,0,0,0,0,0,0,0,430,680,653,0,0,106,112,104,107,167,172,167,172,631,652,624,621,0,0,0,0,0,742,24525,742,711,685,651,24121,24350,24513,24525,77,77,77,75,52,50,52,52,8,8,11,11,50,50,51,51,39,40,40,40,40,52,52,52,53,1206,88,31.1,36.1,40.4,50.2,81.9,66.4,15.5,210,210,210,210,55,54,55,55,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 16:20,5,5,5,5,0,0,0,0,0,0,0,0,429,679,653,0,0,106,112,105,107,168,172,168,172,631,652,623,623,0,0,0,0,0,742,24530,742,711,685,651,24126,24355,24518,24530,77,76,77,76,52,50,52,52,7,8,11,11,50,50,51,51,39,40,40,40,40,52,52,52,53,1206,88,30.9,36,40.3,49.5,80.6,65.1,15.5,210,210,210,210,55,54,55,54,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 16:25,5,5,5,5,0,0,0,0,0,0,0,0,429,679,653,0,0,106,112,104,107,168,172,167,172,630,653,624,621,0,0,0,0,0,742,24535,742,711,685,651,24131,24360,24523,24535,78,74,77,78,52,50,52,52,8,8,11,11,50,50,51,51,39,40,40,40,40,52,52,52,53,1206,87,31.1,36.2,40.5,49.6,79.8,64.3,15.5,210,210,210,210,55,51,55,54,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 16:30,5,5,5,5,0,0,0,0,0,0,0,0,430,680,653,0,0,106,112,104,107,167,172,167,172,631,653,624,623,0,0,0,0,0,742,24540,742,711,685,651,24136,24365,24528,24540,75,75,78,76,52,50,52,52,8,8,11,11,50,51,51,51,39,41,40,40,40,53,52,52,53,1206,87,31.2,36,40.5,49.7,78.4,63,15.4,210,210,210,210,55,52,55,55,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 16:35,5,5,5,5,0,0,0,0,0,0,0,0,431,681,653,0,0,106,113,105,107,168,173,168,172,630,652,624,623,0,0,0,0,0,742,24545,742,711,685,651,24141,24370,24533,24545,77,77,76,75,52,50,52,52,8,8,11,11,50,51,51,51,39,41,40,40,40,53,52,52,53,1209,88,31.2,36.2,40.5,49.7,77.5,62,15.5,210,210,210,210,55,54,55,55,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 16:40,5,5,5,5,0,0,0,0,0,0,0,0,430,680,653,0,0,106,113,104,107,168,173,167,172,631,653,624,622,0,0,0,0,0,742,24550,742,711,685,651,24146,24375,24538,24550,76,76,77,75,52,50,52,52,8,8,11,11,50,50,51,51,39,40,40,40,40,53,52,52,53,1206,87,31.2,36.1,40.5,49.7,81.4,65.9,15.5,210,210,210,210,55,54,55,55,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 16:45,5,5,5,5,0,0,0,0,0,0,0,0,429,679,653,0,0,106,112,105,107,167,172,168,172,631,653,624,621,0,0,0,0,0,742,24555,742,711,685,651,24151,24380,24543,24555,77,77,76,75,52,50,52,52,8,8,11,11,50,50,51,51,39,40,40,40,40,53,52,52,53,1206,88,31.1,36.2,40.6,49.6,82.8,67.4,15.4,210,210,210,210,55,52,55,55,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 16:50,5,5,5,5,0,0,0,0,0,0,0,0,429,680,653,0,0,105,113,105,107,167,172,167,172,630,653,623,621,0,0,0,0,0,742,24560,742,711,685,651,24156,24385,24548,24560,75,75,76,75,52,50,52,52,8,8,11,11,50,51,51,52,39,41,40,40,41,53,52,52,53,1206,87,31.2,36.3,40.6,49.7,81.5,66,15.5,210,210,210,210,55,51,55,55,0,0,0,0,39,40,40,40,0,0,0,0
2024/12/24 16:55,5,5,5,5,0,0,0,0,0,0,0,0,431,681,654,0,0,106,113,105,107,168,173,168,172,632,654,625,623,0,0,0,0,0,742,24565,742,711,685,651,24161,24390,24553,24565,77,77,76,76,52,51,52,52,8,8,11,11,51,52,52,52,39,42,42,42,42,54,53,53,54,1209,87,31.4,37.2,41.7,50.5,69,55.6,13.4,210,210,210,210,55,53,55,55,0,0,0,0,39,41,41,41,0,0,0,0
2024/12/24 17:00,5,5,5,5,0,0,0,0,0,0,0,0,430,680,654,0,0,106,112,104,108,168,172,167,172,632,655,624,625,0,0,0,0,0,742,24570,742,711,685,651,24166,24395,24558,24570,75,77,76,75,52,50,52,52,8,8,11,11,51,52,52,52,39,42,42,42,42,54,53,53,54,1212,87,31.3,37.2,41.8,50.6,72.8,59.3,13.5,210,210,210,210,55,55,55,56,0,0,0,0,39,41,41,41,0,0,0,0
2024/12/24 17:05,5,5,5,5,0,0,0,0,0,0,0,0,428,679,653,0,0,105,113,104,107,167,173,167,173,631,652,623,621,0,0,0,0,0,742,24575,742,711,685,651,24171,24400,24563,24575,75,77,77,77,52,50,52,52,8,8,11,11,51,51,51,52,39,41,41,41,41,53,52,53,53,1212,88,31.4,36.5,40.8,49.9,77.6,62.4,15.2,210,210,210,210,55,54,55,55,0,0,0,0,39,41,40,40,0,0,0,0
2024/12/24 17:10,5,5,5,5,0,0,0,0,0,0,0,0,430,679,654,0,0,106,113,105,107,168,172,167,171,632,655,625,625,0,0,0,0,0,742,24580,742,711,685,651,24176,24405,24568,24580,76,77,75,77,52,50,52,52,8,8,11,11,51,51,52,52,39,42,42,42,42,53,53,53,54,1212,87,31.4,37.1,41.6,50.3,69.6,56,13.6,210,210,210,210,55,53,55,55,0,0,0,0,39,41,40,41,0,0,0,0
2024/12/24 17:15,5,5,5,5,0,0,0,0,0,0,0,0,431,680,655,0,0,106,112,105,107,168,172,167,171,632,655,627,623,0,0,0,0,0,742,24585,742,711,685,651,24181,24410,24573,24585,75,81,77,77,52,51,52,53,8,8,11,11,51,52,52,52,39,42,42,42,42,54,53,53,54,1212,87,31.4,37.2,41.8,50.6,70.7,57.2,13.5,211,211,211,211,55,52,55,55,0,0,0,0,39,41,41,41,0,0,0,0
2024/12/24 17:20,5,5,5,5,0,0,0,0,0,0,0,0,429,678,655,0,0,106,112,104,107,167,172,167,172,632,654,625,623,0,0,0,0,0,742,24590,742,711,685,651,24186,24415,24578,24590,77,76,77,77,52,51,52,53,8,8,11,11,52,52,52,53,39,42,42,42,42,54,53,54,54,1212,88,31.5,37.1,41.9,50.8,72.1,58.5,13.6,210,210,210,210,55,51,55,55,0,0,0,0,39,42,41,41,0,0,0,0
2024/12/24 17:25,5,5,5,5,0,0,0,0,0,0,0,0,431,679,653,0,0,106,113,105,107,168,173,167,172,631,654,625,623,0,0,0,0,0,742,24595,742,711,685,651,24191,24420,24583,24595,76,79,77,78,52,51,52,53,8,8,11,11,52,52,52,53,39,42,42,42,42,54,53,54,54,1215,88,31.6,37.3,42,50.8,71.3,57.7,13.6,210,210,210,210,55,50,55,55,0,0,0,0,39,42,41,41,0,0,0,0
2024/12/24 17:30,5,5,5,5,0,0,0,0,0,0,0,0,430,680,654,0,0,106,113,105,107,167,173,168,171,631,654,624,624,0,0,0,0,0,742,24600,742,711,685,651,24196,24425,24588,24600,77,79,76,76,53,51,52,53,8,8,11,11,52,52,52,53,39,42,42,42,42,54,53,54,54,1215,87,31.5,37.3,41.8,50.8,69,55.5,13.5,210,210,210,210,55,53,55,55,0,0,0,0,39,42,41,41,0,0,0,0
2024/12/24 17:35,5,5,5,5,0,0,0,0,0,0,0,0,430,678,653,0,0,106,112,105,107,168,172,167,171,632,653,625,623,0,0,0,0,0,742,24605,742,711,685,651,24201,24430,24593,24605,77,76,78,77,53,51,52,53,8,8,12,12,52,52,52,53,39,42,42,42,42,54,53,54,54,1215,87,31.8,37.6,41.9,50.9,68.9,55.4,13.5,211,211,211,211,55,50,55,55,0,0,0,0,39,42,41,41,0,0,0,0
2024/12/24 17:40,5,5,5,5,0,0,0,0,0,0,0,0,430,679,654,0,0,106,112,104,106,167,172,167,171,632,654,625,623,0,0,0,0,0,742,24610,742,711,685,651,24206,24435,24598,24610,76,78,75,77,52,51,52,53,8,8,12,11,52,52,52,53,39,42,42,42,42,54,53,54,54,1215,88,31.8,37.6,42.3,51.1,68.9,55.4,13.5,210,210,210,210,55,51,55,55,0,0,0,0,39,42,41,41,0,0,0,0
2024/12/24 17:45,5,5,5,5,0,0,0,0,0,0,0,0,430,679,654,0,0,106,113,104,107,168,172,167,172,631,654,624,622,0,0,0,0,0,742,24615,742,711,685,651,24211,24440,24603,24615,76,77,75,77,53,51,52,53,8,8,11,12,52,52,52,53,39,42,42,42,42,54,53,54,54,1215,88,31.6,37.3,42.1,50.8,72.6,59.1,13.5,210,210,210,210,55,54,55,55,0,0,0,0,39,42,41,41,0,0,0,0
2024/12/24 17:50,5,5,5,5,0,0,0,0,0,0,0,0,431,681,654,0,0,106,113,105,107,167,172,168,172,632,655,623,623,0,0,0,0,0,742,24620,742,711,685,651,24216,24445,24608,24620,76,77,77,77,53,51,52,53,8,8,11,11,52,52,52,53,39,43,42,42,43,54,53,54,54,1218,88,31.8,37.8,42.2,51.2,70.4,56.8,13.6,210,210,210,210,55,52,55,55,0,0,0,0,39,42,41,41,0,0,0,0
2024/12/24 17:55,5,5,5,5,0,0,0,0,0,0,0,0,431,679,654,0,0,106,113,104,108,167,172,167,173,632,654,623,623,0,0,0,0,0,742,24625,742,711,685,651,24221,24450,24613,24625,77,76,76,77,53,51,52,53,8,8,12,12,52,52,52,53,39,43,42,42,43,54,53,54,54,1215,87,32.2,37.7,42.4,51.3,67.4,53.9,13.5,210,210,210,210,55,54,55,55,0,0,0,0,39,42,41,41,0,0,0,0
2024/12/24 18:00,5,5,5,5,0,0,0,0,0,0,0,0,430,678,654,0,0,106,113,104,107,168,172,167,172,632,655,624,623,0,0,0,0,0,742,24630,742,711,685,651,24226,24455,24618,24630,78,76,76,77,53,51,52,53,8,9,12,12,52,52,53,53,39,43,43,43,43,54,54,54,55,1218,88,32.1,37.8,42.6,51.4,72.9,59.4,13.5,210,210,210,210,55,52,56,55,0,0,0,0,40,42,41,42,0,0,0,0
2024/12/24 18:05,5,5,5,5,0,0,0,0,0,0,0,0,430,679,653,0,0,106,113,104,107,167,173,167,172,633,653,624,624,0,0,0,0,0,742,24635,742,711,685,651,24231,24460,24623,24635,77,76,76,77,53,51,52,53,8,9,12,12,52,52,52,53,39,42,42,42,42,54,53,54,54,1218,88,31.7,37.5,41.9,51.1,79.4,64.2,15.2,210,210,210,210,55,50,55,55,0,0,0,0,40,42,41,41,0,0,0,0
2024/12/24 18:10,5,5,5,5,0,0,0,0,0,0,0,0,431,678,656,0,0,106,113,105,107,167,172,167,172,635,656,627,626,0,0,0,0,0,742,24640,742,711,685,651,24236,24465,24628,24640,76,76,75,75,53,51,53,53,8,9,12,12,53,53,54,54,39,44,44,44,44,55,55,55,55,1227,87,32.2,38.7,43.8,52.4,63.8,51.8,12,210,210,210,210,56,51,56,56,0,0,0,0,40,43,42,42,0,0,0,0
2024/12/24 18:15,5,5,5,5,0,0,0,0,0,0,0,0,432,678,657,0,0,107,113,105,107,167,172,167,172,634,656,626,624,0,0,0,0,0,742,24645,742,711,685,651,24241,24470,24633,24645,78,75,78,75,53,51,53,53,8,9,12,12,53,53,54,54,39,44,44,44,44,55,55,55,55,1224,87,32.5,38.8,44,52.4,61.6,49.8,11.8,210,210,210,210,56,52,56,56,0,0,0,0,40,43,42,42,0,0,0,0
